0.655925,23.470721,11,Launched: 16 July 1969<br>Landed on Moon: 20 July 1969<br>Landing Site: Mare Tranquillitatis<br>Returned to Earth: 24 July 1969<br><br>Neil Armstrong commander<br>Michael Collins command module pilot<br>Edwin “Buzz” Aldrin Jr. lunar module pilot
-3.009037274,-23.42157467,12,Launched: 14 November 1969<br>Landed on Moon: 19 November 1969<br>Landing Site: Oceanus Procellarum<br>Returned to Earth: 24 November 1969<br><br>Charles “Pete” Conrad Jr. commander<br>Richard Gordon command module pilot<br>Alan Bean lunar module pilot
-3.600641491,-17.50807287,14,Launched: 31 January 1971<br>Landed on Moon: 5 February 1971<br>Landing Site: Fra Mauro<br>Returned to Earth: 9 February 1971<br><br>Alan Shepard commander<br>Stuart Roosa command module pilot<br>Edgar Mitchell lunar module pilot
26.10756062,3.636481259,15,Launched: 26 July 1971<br>Landed on Moon: 30 July 1971<br>Landing Site: Hadley Rille/Apennines<br>Returned to Earth: 7 August 1971<br><br>David Scott commander<br>Alfred Worden command module pilot<br>James Irwin lunar module pilot
-8.976667879,15.48358634,16,Launched: 16 April 1972<br>Landed on Moon: 21 April 1972<br>Landing Site: Descartes<br>Returned to Earth: 27 April 1972<br><br>John Young commander<br>Thomas “Ken” Mattingly II command module pilot<br>Charles Duke Jr. lunar module pilot
20.1743656,30.76760669,17,Launched: 7 December 1972<br>Landed on Moon: 11 December 1972<br>Landing Site: Taurus-Littrow<br>Returned to Earth: 19 December 1972<br><br>Eugene Cernan commander<br>Ronald Evans command module pilot<br>Harrison “Jack” Schmitt lunar module pilot
